route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,brigade
5,1,"1_3025874^N+","Górczyn PKM",0,500712,1,6
5,1,"1_3025878^N+","Górczyn PKM",0,500712,1,6
5,1,"1_3025882^N+","Górczyn PKM",0,500712,1,6
5,1,"1_3025886^N+","Górczyn PKM",0,500712,1,6
5,1,"1_3023750^N+","Zawady",1,500713,1,4
5,1,"1_3023754^N+","Zawady",1,500713,1,4
5,1,"1_3023758^N+","Zawady",1,500713,1,4
5,1,"1_3023762^N+","Zawady",1,500713,1,4
5,1,"1_3023766^N+","Zawady",1,500713,1,4
5,1,"1_3025017^N+","Zawady",1,500713,1,5
5,1,"1_3025021^N+","Zawady",1,500713,1,5
5,1,"1_3025025^N+","Zawady",1,500713,1,5
5,1,"1_3025029^N+","Zawady",1,500713,1,5
5,1,"1_3025033^N+","Zawady",1,500713,1,5
5,1,"1_3025044^N+","Zawady",1,500713,1,7
5,1,"1_3025048^N+","Zawady",1,500713,1,7
5,1,"1_3025052^N+","Zawady",1,500713,1,7
5,1,"1_3025056^N+","Zawady",1,500713,1,7
5,1,"1_3025060^N+","Zawady",1,500713,1,7
5,1,"1_3025064^N+","Zawady",1,500713,1,7
5,1,"1_3025073^N+","Zawady",1,500713,1,8
5,1,"1_3025077^N+","Zawady",1,500713,1,8
5,1,"1_3025081^N+","Zawady",1,500713,1,8
5,1,"1_3025085^N+","Zawady",1,500713,1,8
5,1,"1_3025089^N+","Zawady",1,500713,1,8
5,1,"1_3025099^N+","Zawady",1,500713,1,9
5,1,"1_3025103^N+","Zawady",1,500713,1,9
5,1,"1_3025107^N+","Zawady",1,500713,1,9
5,1,"1_3025111^N+","Zawady",1,500713,1,9
5,1,"1_3025115^N+","Zawady",1,500713,1,9
5,1,"1_3025119^N+","Zawady",1,500713,1,9
5,1,"1_3025123^N+","Zawady",1,500713,1,9
5,1,"1_3025679^N+","Zawady",1,500713,1,1
5,1,"1_3025683^N+","Zawady",1,500713,1,1
5,1,"1_3025687^N+","Zawady",1,500713,1,1
5,1,"1_3025691^N+","Zawady",1,500713,1,1
5,1,"1_3025695^N+","Zawady",1,500713,1,1
5,1,"1_3025706^N+","Zawady",1,500713,1,10
5,1,"1_3025710^N+","Zawady",1,500713,1,10
5,1,"1_3025714^N+","Zawady",1,500713,1,10
5,1,"1_3025718^N+","Zawady",1,500713,1,10
5,1,"1_3025722^N+","Zawady",1,500713,1,10
5,1,"1_3025726^N+","Zawady",1,500713,1,10
5,1,"1_3025730^N+","Zawady",1,500713,1,10
5,1,"1_3025739^N+","Zawady",1,500713,1,11
5,1,"1_3025743^N+","Zawady",1,500713,1,11
5,1,"1_3025747^N+","Zawady",1,500713,1,11
5,1,"1_3025751^N+","Zawady",1,500713,1,11
5,1,"1_3025755^N+","Zawady",1,500713,1,11
5,1,"1_3025759^N+","Zawady",1,500713,1,11
5,1,"1_3025763^N+","Zawady",1,500713,1,11
5,1,"1_3025772^N+","Zawady",1,500713,1,12
5,1,"1_3025801^N+","Zawady",1,500713,1,2
5,1,"1_3025805^N+","Zawady",1,500713,1,2
5,1,"1_3025809^N+","Zawady",1,500713,1,2
5,1,"1_3025813^N+","Zawady",1,500713,1,2
5,1,"1_3025817^N+","Zawady",1,500713,1,2
5,1,"1_3025821^N+","Zawady",1,500713,1,2
5,1,"1_3025825^N+","Zawady",1,500713,1,2
5,1,"1_3025834^N+","Zawady",1,500713,1,3
5,1,"1_3025838^N+","Zawady",1,500713,1,3
5,1,"1_3025842^N+","Zawady",1,500713,1,3
5,1,"1_3025846^N+","Zawady",1,500713,1,3
5,1,"1_3025850^N+","Zawady",1,500713,1,3
5,1,"1_3025854^N+","Zawady",1,500713,1,3
5,1,"1_3025858^N+","Zawady",1,500713,1,3
5,1,"1_3025865^N+","Zawady",1,500713,1,6
5,1,"1_3025869^N+","Zawady",1,500713,1,6
5,1,"1_3025873^N+","Zawady",1,500713,1,6
5,1,"1_3025877^N+","Zawady",1,500713,1,6
5,1,"1_3025881^N+","Zawady",1,500713,1,6
5,1,"1_3025885^N+","Zawady",1,500713,1,6
5,1,"1_3025013^N","Zawady",1,500787,1,5
5,1,"1_3025040^N","Zawady",1,500788,1,7
5,1,"1_3025098^N","Górczyn PKM",0,500789,1,9
5,1,"1_3025072^N","Górczyn PKM",0,500791,1,8
5,1,"1_3025035^G,N","Krauthofera",1,500795,1,5
5,1,"1_3025732^G,N","Krauthofera",1,500795,1,10
5,1,"1_3025125^N,Z","Franowo",1,500798,1,9
5,1,"1_3025764^F,N","Franowo",0,500799,1,11
5,1,"1_3025826^G,N","Głogowska/Hetmańska",0,500800,1,2
5,1,"1_3025859^N,S","Starołęka PKM",0,500801,1,3
5,3,"3_3016313^N+","Górczyn PKM",0,499847,1,3
5,3,"3_3016317^N+","Górczyn PKM",0,499847,1,3
5,3,"3_3016321^N+","Górczyn PKM",0,499847,1,3
5,3,"3_3016325^N+","Górczyn PKM",0,499847,1,3
5,3,"3_3016329^N+","Górczyn PKM",0,499847,1,3
5,3,"3_3016333^N+","Górczyn PKM",0,499847,1,3
5,3,"3_3016337^N+","Górczyn PKM",0,499847,1,3
5,3,"3_3016347^N+","Górczyn PKM",0,499847,1,4
5,3,"3_3016351^N+","Górczyn PKM",0,499847,1,4
5,3,"3_3016355^N+","Górczyn PKM",0,499847,1,4
5,3,"3_3016359^N+","Górczyn PKM",0,499847,1,4
5,3,"3_3016363^N+","Górczyn PKM",0,499847,1,4
5,3,"3_3016367^N+","Górczyn PKM",0,499847,1,4
5,3,"3_3016371^N+","Górczyn PKM",0,499847,1,4
5,3,"3_3016380^N+","Górczyn PKM",0,499847,1,5
5,3,"3_3016384^N+","Górczyn PKM",0,499847,1,5
5,3,"3_3016388^N+","Górczyn PKM",0,499847,1,5
5,3,"3_3016392^N+","Górczyn PKM",0,499847,1,5
5,3,"3_3016396^N+","Górczyn PKM",0,499847,1,5
5,3,"3_3016400^N+","Górczyn PKM",0,499847,1,5
5,3,"3_3016404^N+","Górczyn PKM",0,499847,1,5
5,3,"3_3016414^N+","Górczyn PKM",0,499847,1,6
5,3,"3_3016418^N+","Górczyn PKM",0,499847,1,6
5,3,"3_3016422^N+","Górczyn PKM",0,499847,1,6
5,3,"3_3016426^N+","Górczyn PKM",0,499847,1,6
5,3,"3_3016430^N+","Górczyn PKM",0,499847,1,6
5,3,"3_3016434^N+","Górczyn PKM",0,499847,1,6
5,3,"3_3016438^N+","Górczyn PKM",0,499847,1,6
5,3,"3_3016879^N+","Górczyn PKM",0,499847,1,1
5,3,"3_3016883^N+","Górczyn PKM",0,499847,1,1
5,3,"3_3016887^N+","Górczyn PKM",0,499847,1,1
5,3,"3_3016891^N+","Górczyn PKM",0,499847,1,1
5,3,"3_3016895^N+","Górczyn PKM",0,499847,1,1
5,3,"3_3016899^N+","Górczyn PKM",0,499847,1,1
5,3,"3_3016912^N+","Górczyn PKM",0,499847,1,2
5,3,"3_3016916^N+","Górczyn PKM",0,499847,1,2
5,3,"3_3016920^N+","Górczyn PKM",0,499847,1,2
5,3,"3_3016924^N+","Górczyn PKM",0,499847,1,2
5,3,"3_3016928^N+","Górczyn PKM",0,499847,1,2
5,3,"3_3016932^N+","Górczyn PKM",0,499847,1,2
5,3,"3_3016944^N+","Górczyn PKM",0,499847,1,7
5,3,"3_3016948^N+","Górczyn PKM",0,499847,1,7
5,3,"3_3016952^N+","Górczyn PKM",0,499847,1,7
5,3,"3_3016956^N+","Górczyn PKM",0,499847,1,7
5,3,"3_3016960^N+","Górczyn PKM",0,499847,1,7
5,3,"3_3016964^N+","Górczyn PKM",0,499847,1,7
5,3,"3_3016968^N+","Górczyn PKM",0,499847,1,7
5,3,"3_3016977^N+","Górczyn PKM",0,499847,1,8
5,3,"3_3016981^N+","Górczyn PKM",0,499847,1,8
5,3,"3_3016985^N+","Górczyn PKM",0,499847,1,8
5,3,"3_3016989^N+","Górczyn PKM",0,499847,1,8
5,3,"3_3016993^N+","Górczyn PKM",0,499847,1,8
5,3,"3_3016997^N+","Górczyn PKM",0,499847,1,8
5,3,"3_3017001^N+","Górczyn PKM",0,499847,1,8
5,3,"3_3016316^N+","Zawady",1,499848,1,3
5,3,"3_3016320^N+","Zawady",1,499848,1,3
5,3,"3_3016324^N+","Zawady",1,499848,1,3
5,3,"3_3016328^N+","Zawady",1,499848,1,3
5,3,"3_3016332^N+","Zawady",1,499848,1,3
5,3,"3_3016336^N+","Zawady",1,499848,1,3
5,3,"3_3016340^N+","Zawady",1,499848,1,3
5,3,"3_3016350^N+","Zawady",1,499848,1,4
5,3,"3_3016354^N+","Zawady",1,499848,1,4
5,3,"3_3016358^N+","Zawady",1,499848,1,4
5,3,"3_3016362^N+","Zawady",1,499848,1,4
5,3,"3_3016366^N+","Zawady",1,499848,1,4
5,3,"3_3016370^N+","Zawady",1,499848,1,4
5,3,"3_3016383^N+","Zawady",1,499848,1,5
5,3,"3_3016387^N+","Zawady",1,499848,1,5
5,3,"3_3016391^N+","Zawady",1,499848,1,5
5,3,"3_3016395^N+","Zawady",1,499848,1,5
5,3,"3_3016399^N+","Zawady",1,499848,1,5
5,3,"3_3016403^N+","Zawady",1,499848,1,5
5,3,"3_3016413^N+","Zawady",1,499848,1,6
5,3,"3_3016417^N+","Zawady",1,499848,1,6
5,3,"3_3016421^N+","Zawady",1,499848,1,6
5,3,"3_3016425^N+","Zawady",1,499848,1,6
5,3,"3_3016429^N+","Zawady",1,499848,1,6
5,3,"3_3016433^N+","Zawady",1,499848,1,6
5,3,"3_3016437^N+","Zawady",1,499848,1,6
5,3,"3_3016878^N+","Zawady",1,499848,1,1
5,3,"3_3016882^N+","Zawady",1,499848,1,1
5,3,"3_3016886^N+","Zawady",1,499848,1,1
5,3,"3_3016890^N+","Zawady",1,499848,1,1
5,3,"3_3016894^N+","Zawady",1,499848,1,1
5,3,"3_3016898^N+","Zawady",1,499848,1,1
5,3,"3_3016902^N+","Zawady",1,499848,1,1
5,3,"3_3016911^N+","Zawady",1,499848,1,2
5,3,"3_3016915^N+","Zawady",1,499848,1,2
5,3,"3_3016919^N+","Zawady",1,499848,1,2
5,3,"3_3016923^N+","Zawady",1,499848,1,2
5,3,"3_3016927^N+","Zawady",1,499848,1,2
5,3,"3_3016931^N+","Zawady",1,499848,1,2
5,3,"3_3016935^N+","Zawady",1,499848,1,2
5,3,"3_3016943^N+","Zawady",1,499848,1,7
5,3,"3_3016947^N+","Zawady",1,499848,1,7
5,3,"3_3016951^N+","Zawady",1,499848,1,7
5,3,"3_3016955^N+","Zawady",1,499848,1,7
5,3,"3_3016959^N+","Zawady",1,499848,1,7
5,3,"3_3016963^N+","Zawady",1,499848,1,7
5,3,"3_3016967^N+","Zawady",1,499848,1,7
5,3,"3_3016976^N+","Zawady",1,499848,1,8
5,3,"3_3016980^N+","Zawady",1,499848,1,8
5,3,"3_3016984^N+","Zawady",1,499848,1,8
5,3,"3_3016988^N+","Zawady",1,499848,1,8
5,3,"3_3016992^N+","Zawady",1,499848,1,8
5,3,"3_3016996^N+","Zawady",1,499848,1,8
5,3,"3_3017000^N+","Zawady",1,499848,1,8
5,3,"3_3016346^N","Zawady",1,499924,1,4
5,3,"3_3016379^N","Zawady",1,499925,1,5
5,3,"3_3016312^N","Zawady",1,499926,1,3
5,3,"3_3016412^N","Górczyn PKM",0,499931,1,6
5,3,"3_3017002^G,N","Krauthofera",1,499933,1,8
5,3,"3_3016969^N,Z","Franowo",1,499936,1,7
5,3,"3_3016903^F,N","Franowo",0,499937,1,1
5,3,"3_3016936^G,N","Głogowska/Hetmańska",0,499938,1,2
5,3,"3_3016341^N,S","Starołęka PKM",0,499939,1,3
5,4,"4_3018640^N+","Górczyn PKM",0,499847,1,1
5,4,"4_3018642^N+","Górczyn PKM",0,499847,1,1
5,4,"4_3018644^N+","Górczyn PKM",0,499847,1,1
5,4,"4_3018646^N+","Górczyn PKM",0,499847,1,1
5,4,"4_3018650^N+","Górczyn PKM",0,499847,1,1
5,4,"4_3018654^N+","Górczyn PKM",0,499847,1,1
5,4,"4_3018658^N+","Górczyn PKM",0,499847,1,1
5,4,"4_3018689^N+","Górczyn PKM",0,499847,1,2
5,4,"4_3018691^N+","Górczyn PKM",0,499847,1,2
5,4,"4_3018693^N+","Górczyn PKM",0,499847,1,2
5,4,"4_3018695^N+","Górczyn PKM",0,499847,1,2
5,4,"4_3018699^N+","Górczyn PKM",0,499847,1,2
5,4,"4_3018703^N+","Górczyn PKM",0,499847,1,2
5,4,"4_3018707^N+","Górczyn PKM",0,499847,1,2
5,4,"4_3018718^N+","Górczyn PKM",0,499847,1,7
5,4,"4_3018720^N+","Górczyn PKM",0,499847,1,7
5,4,"4_3018724^N+","Górczyn PKM",0,499847,1,7
5,4,"4_3018728^N+","Górczyn PKM",0,499847,1,7
5,4,"4_3018732^N+","Górczyn PKM",0,499847,1,7
5,4,"4_3018736^N+","Górczyn PKM",0,499847,1,7
5,4,"4_3018743^N+","Górczyn PKM",0,499847,1,8
5,4,"4_3018745^N+","Górczyn PKM",0,499847,1,8
5,4,"4_3018747^N+","Górczyn PKM",0,499847,1,8
5,4,"4_3018749^N+","Górczyn PKM",0,499847,1,8
5,4,"4_3018753^N+","Górczyn PKM",0,499847,1,8
5,4,"4_3018757^N+","Górczyn PKM",0,499847,1,8
5,4,"4_3018761^N+","Górczyn PKM",0,499847,1,8
5,4,"4_3018765^N+","Górczyn PKM",0,499847,1,8
5,4,"4_3019120^N+","Górczyn PKM",0,499847,1,3
5,4,"4_3019124^N+","Górczyn PKM",0,499847,1,3
5,4,"4_3019128^N+","Górczyn PKM",0,499847,1,3
5,4,"4_3019132^N+","Górczyn PKM",0,499847,1,3
5,4,"4_3019155^N+","Górczyn PKM",0,499847,1,4
5,4,"4_3019159^N+","Górczyn PKM",0,499847,1,4
5,4,"4_3019163^N+","Górczyn PKM",0,499847,1,4
5,4,"4_3019167^N+","Górczyn PKM",0,499847,1,4
5,4,"4_3019190^N+","Górczyn PKM",0,499847,1,5
5,4,"4_3019194^N+","Górczyn PKM",0,499847,1,5
5,4,"4_3019198^N+","Górczyn PKM",0,499847,1,5
5,4,"4_3019202^N+","Górczyn PKM",0,499847,1,5
5,4,"4_3019337^N+","Górczyn PKM",0,499847,1,6
5,4,"4_3019341^N+","Górczyn PKM",0,499847,1,6
5,4,"4_3019345^N+","Górczyn PKM",0,499847,1,6
5,4,"4_3019349^N+","Górczyn PKM",0,499847,1,6
5,4,"4_3019353^N+","Górczyn PKM",0,499847,1,6
5,4,"4_3018641^N+","Zawady",1,499848,1,1
5,4,"4_3018643^N+","Zawady",1,499848,1,1
5,4,"4_3018645^N+","Zawady",1,499848,1,1
5,4,"4_3018649^N+","Zawady",1,499848,1,1
5,4,"4_3018653^N+","Zawady",1,499848,1,1
5,4,"4_3018657^N+","Zawady",1,499848,1,1
5,4,"4_3018661^N+","Zawady",1,499848,1,1
5,4,"4_3018688^N+","Zawady",1,499848,1,2
5,4,"4_3018690^N+","Zawady",1,499848,1,2
5,4,"4_3018692^N+","Zawady",1,499848,1,2
5,4,"4_3018694^N+","Zawady",1,499848,1,2
5,4,"4_3018698^N+","Zawady",1,499848,1,2
5,4,"4_3018702^N+","Zawady",1,499848,1,2
5,4,"4_3018706^N+","Zawady",1,499848,1,2
5,4,"4_3018710^N+","Zawady",1,499848,1,2
5,4,"4_3018717^N+","Zawady",1,499848,1,7
5,4,"4_3018719^N+","Zawady",1,499848,1,7
5,4,"4_3018723^N+","Zawady",1,499848,1,7
5,4,"4_3018727^N+","Zawady",1,499848,1,7
5,4,"4_3018731^N+","Zawady",1,499848,1,7
5,4,"4_3018735^N+","Zawady",1,499848,1,7
5,4,"4_3018744^N+","Zawady",1,499848,1,8
5,4,"4_3018746^N+","Zawady",1,499848,1,8
5,4,"4_3018748^N+","Zawady",1,499848,1,8
5,4,"4_3018752^N+","Zawady",1,499848,1,8
5,4,"4_3018756^N+","Zawady",1,499848,1,8
5,4,"4_3018760^N+","Zawady",1,499848,1,8
5,4,"4_3018764^N+","Zawady",1,499848,1,8
5,4,"4_3019119^N+","Zawady",1,499848,1,3
5,4,"4_3019123^N+","Zawady",1,499848,1,3
5,4,"4_3019127^N+","Zawady",1,499848,1,3
5,4,"4_3019131^N+","Zawady",1,499848,1,3
5,4,"4_3019135^N+","Zawady",1,499848,1,3
5,4,"4_3019154^N+","Zawady",1,499848,1,4
5,4,"4_3019158^N+","Zawady",1,499848,1,4
5,4,"4_3019162^N+","Zawady",1,499848,1,4
5,4,"4_3019166^N+","Zawady",1,499848,1,4
5,4,"4_3019189^N+","Zawady",1,499848,1,5
5,4,"4_3019193^N+","Zawady",1,499848,1,5
5,4,"4_3019197^N+","Zawady",1,499848,1,5
5,4,"4_3019201^N+","Zawady",1,499848,1,5
5,4,"4_3019340^N+","Zawady",1,499848,1,6
5,4,"4_3019344^N+","Zawady",1,499848,1,6
5,4,"4_3019348^N+","Zawady",1,499848,1,6
5,4,"4_3019352^N+","Zawady",1,499848,1,6
5,4,"4_3018639^N","Zawady",1,499924,1,1
5,4,"4_3018742^N","Zawady",1,499925,1,8
5,4,"4_3019336^N","Zawady",1,499926,1,6
5,4,"4_3018716^N","Górczyn PKM",0,499927,1,7
5,4,"4_3018687^N","Górczyn PKM",0,499929,1,2
5,4,"4_3018766^G,N","Krauthofera",1,499933,1,8
5,4,"4_3018737^N,Z","Franowo",1,499936,1,7
5,4,"4_3018662^F,N","Franowo",0,499937,1,1
5,4,"4_3018711^G,N","Głogowska/Hetmańska",0,499938,1,2
5,4,"4_3019136^N,S","Starołęka PKM",0,499939,1,3
5,4,"4_3018672^N","Zawady",1,499940,1,11
5,4,"4_3018677^N","Zawady",1,499940,1,12
5,4,"4_3018682^N","Zawady",1,499940,1,13
5,4,"4_3018667^N","Zawady",1,499942,1,10
5,5,"5_3026974^N+","Górczyn PKM",0,500712,1,4
5,5,"5_3026978^N+","Górczyn PKM",0,500712,1,4
5,5,"5_3026982^N+","Górczyn PKM",0,500712,1,4
5,5,"5_3026986^N+","Górczyn PKM",0,500712,1,4
5,5,"5_3026990^N+","Górczyn PKM",0,500712,1,4
5,5,"5_3028226^N+","Górczyn PKM",0,500712,1,5
5,5,"5_3028230^N+","Górczyn PKM",0,500712,1,5
5,5,"5_3028234^N+","Górczyn PKM",0,500712,1,5
5,5,"5_3028238^N+","Górczyn PKM",0,500712,1,5
5,5,"5_3028242^N+","Górczyn PKM",0,500712,1,5
5,5,"5_3028246^N+","Górczyn PKM",0,500712,1,5
5,5,"5_3028253^N+","Górczyn PKM",0,500712,1,7
5,5,"5_3028257^N+","Górczyn PKM",0,500712,1,7
5,5,"5_3028261^N+","Górczyn PKM",0,500712,1,7
5,5,"5_3028265^N+","Górczyn PKM",0,500712,1,7
5,5,"5_3028269^N+","Górczyn PKM",0,500712,1,7
5,5,"5_3028273^N+","Górczyn PKM",0,500712,1,7
5,5,"5_3028277^N+","Górczyn PKM",0,500712,1,7
5,5,"5_3028286^N+","Górczyn PKM",0,500712,1,8
5,5,"5_3028290^N+","Górczyn PKM",0,500712,1,8
5,5,"5_3028294^N+","Górczyn PKM",0,500712,1,8
5,5,"5_3028298^N+","Górczyn PKM",0,500712,1,8
5,5,"5_3028302^N+","Górczyn PKM",0,500712,1,8
5,5,"5_3028312^N+","Górczyn PKM",0,500712,1,9
5,5,"5_3028316^N+","Górczyn PKM",0,500712,1,9
5,5,"5_3028320^N+","Górczyn PKM",0,500712,1,9
5,5,"5_3028324^N+","Górczyn PKM",0,500712,1,9
5,5,"5_3028328^N+","Górczyn PKM",0,500712,1,9
5,5,"5_3028332^N+","Górczyn PKM",0,500712,1,9
5,5,"5_3028336^N+","Górczyn PKM",0,500712,1,9
5,5,"5_3028892^N+","Górczyn PKM",0,500712,1,1
5,5,"5_3028896^N+","Górczyn PKM",0,500712,1,1
5,5,"5_3028900^N+","Górczyn PKM",0,500712,1,1
5,5,"5_3028904^N+","Górczyn PKM",0,500712,1,1
5,5,"5_3028908^N+","Górczyn PKM",0,500712,1,1
5,5,"5_3028919^N+","Górczyn PKM",0,500712,1,10
5,5,"5_3028923^N+","Górczyn PKM",0,500712,1,10
5,5,"5_3028927^N+","Górczyn PKM",0,500712,1,10
5,5,"5_3028931^N+","Górczyn PKM",0,500712,1,10
5,5,"5_3028935^N+","Górczyn PKM",0,500712,1,10
5,5,"5_3028939^N+","Górczyn PKM",0,500712,1,10
5,5,"5_3028943^N+","Górczyn PKM",0,500712,1,10
5,5,"5_3028952^N+","Górczyn PKM",0,500712,1,11
5,5,"5_3028956^N+","Górczyn PKM",0,500712,1,11
5,5,"5_3028960^N+","Górczyn PKM",0,500712,1,11
5,5,"5_3028964^N+","Górczyn PKM",0,500712,1,11
5,5,"5_3028968^N+","Górczyn PKM",0,500712,1,11
5,5,"5_3028972^N+","Górczyn PKM",0,500712,1,11
5,5,"5_3028985^N+","Górczyn PKM",0,500712,1,12
5,5,"5_3029014^N+","Górczyn PKM",0,500712,1,2
5,5,"5_3029018^N+","Górczyn PKM",0,500712,1,2
5,5,"5_3029022^N+","Górczyn PKM",0,500712,1,2
5,5,"5_3029026^N+","Górczyn PKM",0,500712,1,2
5,5,"5_3029030^N+","Górczyn PKM",0,500712,1,2
5,5,"5_3029034^N+","Górczyn PKM",0,500712,1,2
5,5,"5_3029047^N+","Górczyn PKM",0,500712,1,3
5,5,"5_3029051^N+","Górczyn PKM",0,500712,1,3
5,5,"5_3029055^N+","Górczyn PKM",0,500712,1,3
5,5,"5_3029059^N+","Górczyn PKM",0,500712,1,3
5,5,"5_3029063^N+","Górczyn PKM",0,500712,1,3
5,5,"5_3029067^N+","Górczyn PKM",0,500712,1,3
5,5,"5_3029078^N+","Górczyn PKM",0,500712,1,6
5,5,"5_3029082^N+","Górczyn PKM",0,500712,1,6
5,5,"5_3029086^N+","Górczyn PKM",0,500712,1,6
5,5,"5_3029090^N+","Górczyn PKM",0,500712,1,6
5,5,"5_3029094^N+","Górczyn PKM",0,500712,1,6
5,5,"5_3029098^N+","Górczyn PKM",0,500712,1,6
5,5,"5_3026973^N+","Zawady",1,500713,1,4
5,5,"5_3026977^N+","Zawady",1,500713,1,4
5,5,"5_3026981^N+","Zawady",1,500713,1,4
5,5,"5_3026985^N+","Zawady",1,500713,1,4
5,5,"5_3026989^N+","Zawady",1,500713,1,4
5,5,"5_3028229^N+","Zawady",1,500713,1,5
5,5,"5_3028233^N+","Zawady",1,500713,1,5
5,5,"5_3028237^N+","Zawady",1,500713,1,5
5,5,"5_3028241^N+","Zawady",1,500713,1,5
5,5,"5_3028245^N+","Zawady",1,500713,1,5
5,5,"5_3028256^N+","Zawady",1,500713,1,7
5,5,"5_3028260^N+","Zawady",1,500713,1,7
5,5,"5_3028264^N+","Zawady",1,500713,1,7
5,5,"5_3028268^N+","Zawady",1,500713,1,7
5,5,"5_3028272^N+","Zawady",1,500713,1,7
5,5,"5_3028276^N+","Zawady",1,500713,1,7
5,5,"5_3028285^N+","Zawady",1,500713,1,8
5,5,"5_3028289^N+","Zawady",1,500713,1,8
5,5,"5_3028293^N+","Zawady",1,500713,1,8
5,5,"5_3028297^N+","Zawady",1,500713,1,8
5,5,"5_3028301^N+","Zawady",1,500713,1,8
5,5,"5_3028311^N+","Zawady",1,500713,1,9
5,5,"5_3028315^N+","Zawady",1,500713,1,9
5,5,"5_3028319^N+","Zawady",1,500713,1,9
5,5,"5_3028323^N+","Zawady",1,500713,1,9
5,5,"5_3028327^N+","Zawady",1,500713,1,9
5,5,"5_3028331^N+","Zawady",1,500713,1,9
5,5,"5_3028335^N+","Zawady",1,500713,1,9
5,5,"5_3028891^N+","Zawady",1,500713,1,1
5,5,"5_3028895^N+","Zawady",1,500713,1,1
5,5,"5_3028899^N+","Zawady",1,500713,1,1
5,5,"5_3028903^N+","Zawady",1,500713,1,1
5,5,"5_3028907^N+","Zawady",1,500713,1,1
5,5,"5_3028918^N+","Zawady",1,500713,1,10
5,5,"5_3028922^N+","Zawady",1,500713,1,10
5,5,"5_3028926^N+","Zawady",1,500713,1,10
5,5,"5_3028930^N+","Zawady",1,500713,1,10
5,5,"5_3028934^N+","Zawady",1,500713,1,10
5,5,"5_3028938^N+","Zawady",1,500713,1,10
5,5,"5_3028942^N+","Zawady",1,500713,1,10
5,5,"5_3028951^N+","Zawady",1,500713,1,11
5,5,"5_3028955^N+","Zawady",1,500713,1,11
5,5,"5_3028959^N+","Zawady",1,500713,1,11
5,5,"5_3028963^N+","Zawady",1,500713,1,11
5,5,"5_3028967^N+","Zawady",1,500713,1,11
5,5,"5_3028971^N+","Zawady",1,500713,1,11
5,5,"5_3028975^N+","Zawady",1,500713,1,11
5,5,"5_3028984^N+","Zawady",1,500713,1,12
5,5,"5_3029013^N+","Zawady",1,500713,1,2
5,5,"5_3029017^N+","Zawady",1,500713,1,2
5,5,"5_3029021^N+","Zawady",1,500713,1,2
5,5,"5_3029025^N+","Zawady",1,500713,1,2
5,5,"5_3029029^N+","Zawady",1,500713,1,2
5,5,"5_3029033^N+","Zawady",1,500713,1,2
5,5,"5_3029037^N+","Zawady",1,500713,1,2
5,5,"5_3029046^N+","Zawady",1,500713,1,3
5,5,"5_3029050^N+","Zawady",1,500713,1,3
5,5,"5_3029054^N+","Zawady",1,500713,1,3
5,5,"5_3029058^N+","Zawady",1,500713,1,3
5,5,"5_3029062^N+","Zawady",1,500713,1,3
5,5,"5_3029066^N+","Zawady",1,500713,1,3
5,5,"5_3029070^N+","Zawady",1,500713,1,3
5,5,"5_3029077^N+","Zawady",1,500713,1,6
5,5,"5_3029081^N+","Zawady",1,500713,1,6
5,5,"5_3029085^N+","Zawady",1,500713,1,6
5,5,"5_3029089^N+","Zawady",1,500713,1,6
5,5,"5_3029093^N+","Zawady",1,500713,1,6
5,5,"5_3029097^N+","Zawady",1,500713,1,6
5,5,"5_3028225^N","Zawady",1,500787,1,5
5,5,"5_3028252^N","Zawady",1,500788,1,7
5,5,"5_3028310^N","Górczyn PKM",0,500789,1,9
5,5,"5_3028284^N","Górczyn PKM",0,500791,1,8
5,5,"5_3028247^G,N","Krauthofera",1,500795,1,5
5,5,"5_3028944^G,N","Krauthofera",1,500795,1,10
5,5,"5_3028337^N,Z","Franowo",1,500798,1,9
5,5,"5_3028976^F,N","Franowo",0,500799,1,11
5,5,"5_3029038^G,N","Głogowska/Hetmańska",0,500800,1,2
5,5,"5_3029071^N,S","Starołęka PKM",0,500801,1,3
5,7,"7_3020469^N+","Górczyn PKM",0,499847,1,4
5,7,"7_3020473^N+","Górczyn PKM",0,499847,1,4
5,7,"7_3020477^N+","Górczyn PKM",0,499847,1,4
5,7,"7_3020481^N+","Górczyn PKM",0,499847,1,4
5,7,"7_3020485^N+","Górczyn PKM",0,499847,1,4
5,7,"7_3021756^N+","Górczyn PKM",0,499847,1,5
5,7,"7_3021760^N+","Górczyn PKM",0,499847,1,5
5,7,"7_3021764^N+","Górczyn PKM",0,499847,1,5
5,7,"7_3021768^N+","Górczyn PKM",0,499847,1,5
5,7,"7_3021772^N+","Górczyn PKM",0,499847,1,5
5,7,"7_3021776^N+","Górczyn PKM",0,499847,1,5
5,7,"7_3021783^N+","Górczyn PKM",0,499847,1,7
5,7,"7_3021787^N+","Górczyn PKM",0,499847,1,7
5,7,"7_3021791^N+","Górczyn PKM",0,499847,1,7
5,7,"7_3021795^N+","Górczyn PKM",0,499847,1,7
5,7,"7_3021799^N+","Górczyn PKM",0,499847,1,7
5,7,"7_3021803^N+","Górczyn PKM",0,499847,1,7
5,7,"7_3021807^N+","Górczyn PKM",0,499847,1,7
5,7,"7_3021816^N+","Górczyn PKM",0,499847,1,8
